"","orchestra","section","name","link","title","isLead"
"41","Minnesota Orchestra","Cello","Katja Linfield","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/katja-linfield/","Cello","FALSE"
"42","Minnesota Orchestra","First Violin","Céline Leathead","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/celine-leathead/","First Violin","FALSE"
"43","Minnesota Orchestra","First Violin","Rudolf Lekhter","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/rudolf-lekhter/","First Violin","FALSE"
"44","Minnesota Orchestra","Bass","Brian Liddle","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/brian-liddle/","Bass","FALSE"
"46","Minnesota Orchestra","Trumpet","Manny Laureano","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/manny-laureano/","Principal Trumpet, Mr. And Mrs. Archibald G. Bush Chair","TRUE"
"47","Minnesota Orchestra","Trumpet","Charles Lazarus","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/charles-lazarus/","Trumpet","FALSE"
"48","Minnesota Orchestra","Second Violin","Peter McGuire","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/peter-mcguire/","Principal Second Violin, Sumner T. McKnight Chair","TRUE"
"49","Minnesota Orchestra","Percussion","Brian Mount","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/brian-mount/","Principal Percussion, Friends of the Minnesota Orchestra Chair","TRUE"
"50","Minnesota Orchestra","Second Violin","Jonathan Magness","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/jonathan-magness/","Acting Principal Second Violin","TRUE"
"51","Minnesota Orchestra","Flute","Greg Milliren","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/greg-milliren/","Associate Principal Flute, Henrietta Rauenhorst Chair","TRUE"
"52","Minnesota Orchestra","Second Violin","Jean Marker De Vere","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/jean-marker-de-vere/","Second Violin","FALSE"
"53","Minnesota Orchestra","Cello","Sonia Mantell","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/sonia-mantell/","Cello","FALSE"
"54","Minnesota Orchestra","Viola","Richard Marshall","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/richard-marshall/","Viola","FALSE"
"55","Minnesota Orchestra","Second Violin","Sophia Mockler","https://www.minnesotaorchestra.org/about/our-people/orchestra-musicians/sophia-mockler/","Second Violin","FALSE"
