"","orchestra","section","name","link","title","isLead"
"12","Seattle Symphony","First Violin","Jeannie Wells Yablonsky","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/first-violin/wells-yablonsky-jeannie","First Violin","FALSE"
"13","Seattle Symphony","First Violin","Arthur Zadinsky","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/first-violin/zadinsky-arthur","First Violin","FALSE"
"14","Seattle Symphony","Second Violin","Elisa Barston","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/second-violin/barston-elisa","Principal Second Violin","TRUE"
"15","Seattle Symphony","Second Violin","Open Position","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/second-violin/associate-second-violin","Associate Principal Second Violin","TRUE"
"16","Seattle Symphony","Second Violin","Kathleen Boyer","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/second-violin/boyer-kathleen","Assistant Principal Second Violin","TRUE"
"17","Seattle Symphony","Second Violin","Evan Anderson","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/second-violin/anderson-evan","Second Violin","FALSE"
"18","Seattle Symphony","Second Violin","Gennady Filimonov","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/second-violin/filimonov-gennady","Second Violin","FALSE"
"19","Seattle Symphony","Second Violin","Natasha Bazhanov","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/second-violin/bazhanov-natasha","Second Violin","FALSE"
"20","Seattle Symphony","Second Violin","Brittany Breeden","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/second-violin/breeden-brittany","Second Violin","FALSE"
"21","Seattle Symphony","Second Violin","Stephen Bryant","https://www.seattlesymphony.org/en/about/meetthemusicians/theorchestra/artists/second-violin/bryant-stephen","Second Violin","FALSE"
